protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h3,0,0,0,many_small,14,300,3072000,627.697289979551,39.15263040374228,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,15,300,3072000,574.6167130419053,42.76937903511299,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,16,300,3072000,611.007786996197,40.222073307476464,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,17,300,3072000,558.2611130084842,44.02241070949626,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,18,300,3072000,564.4231360056438,43.54180123430351,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,19,300,3072000,570.2710609766655,43.09529569659438,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,20,300,3072000,583.8558270479552,42.0925832397001,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,21,300,3072000,589.6834239829332,41.67659968124064,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,22,300,3072000,554.2912489618175,44.33770160728792,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,23,300,3072000,593.7986219651066,41.387768665862886,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,24,300,3072000,586.3718540058471,41.91197076071618,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,25,300,3072000,591.9116490404122,41.51970997672002,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,26,300,3072000,586.9499740074389,41.87068930628921,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,27,300,3072000,587.41319301771,41.837671152304296,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,28,300,3072000,597.4949469673447,41.13172860245656,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
