protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h2,200,0,0,few_large,21,10,10485760,2714.657961972989,30.901159989611493,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,22,10,10485760,2721.3312099920586,30.825384169332626,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,23,10,10485760,2922.5250050076284,28.703289058695685,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,24,10,10485760,2736.7260010214522,30.651983416933398,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,25,10,10485760,2728.1239440198988,30.74863229138835,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,26,10,10485760,2928.477854002267,28.644942588640475,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,27,10,10485760,2912.1697939699516,28.80535337386497,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,28,10,10485760,2715.3709810227156,30.89304577027085,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,29,10,10485760,2761.7852790281177,30.373860211725013,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,30,10,10485760,2910.2909920038655,28.823949299393146,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,31,10,10485760,2730.1173949963413,30.726180549504328,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,32,10,10485760,2725.4651139955968,30.778629148190056,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,33,10,10485760,2734.0985180344433,30.68144013343971,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,34,10,10485760,2915.8890530234203,28.768611725134193,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,35,10,10485760,2708.3938579889946,30.9726296832936,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,36,10,10485760,2707.424540014472,30.983718570989836,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,37,10,10485760,2923.9790680003352,28.68901522519052,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,38,10,10485760,2729.951271961909,30.728050299489183,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,39,10,10485760,2901.4336760155857,28.91194125629546,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,few_large,40,10,10485760,2718.287026975304,30.85990521513905,HTTP/2,True,qdisc netem 810c: root refcnt 25 limit 1000 delay 200ms
h3,0,0,0,few_large,1,10,10485760,591.4605790167116,141.82869150714748,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,2,10,10485760,608.2903050119057,137.90468023053262,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,3,10,10485760,577.4422599934042,145.2718060520167,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,4,10,10485760,577.1059570251964,145.35646180539695,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,5,10,10485760,589.7152370307595,142.24845269789853,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,6,10,10485760,602.5294290157035,139.22320796352955,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,7,10,10485760,581.3510259613395,144.29505798374308,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,8,10,10485760,584.5378859667107,143.5083713372469,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,9,10,10485760,609.5401089987718,137.62191980736256,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,10,10,10485760,564.4816319691017,148.60728011180302,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,11,10,10485760,561.2462779972702,149.46393996470835,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,12,10,10485760,545.0216879835352,153.91328794705532,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,13,10,10485760,584.225281025283,143.58515922622277,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,14,10,10485760,609.852276975289,137.55147462276187,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,15,10,10485760,604.3631020002067,138.8007966111262,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,16,10,10485760,637.9723660065793,131.48857923908088,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,17,10,10485760,605.8450629934669,138.46127520709794,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,18,10,10485760,581.0308480286039,144.37457199496288,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,19,10,10485760,594.8765960056335,141.01425499551104,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,20,10,10485760,574.3213780224323,146.061218004536,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,21,10,10485760,551.5634740004316,152.08780848300765,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,22,10,10485760,560.8225309988484,149.57687211780774,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,23,10,10485760,581.3425210071728,144.29716899886805,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,24,10,10485760,572.4487169645727,146.53903050880888,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,25,10,10485760,616.6511710034683,136.0348993799741,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,26,10,10485760,581.2659810180776,144.3161697732163,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,27,10,10485760,576.0894629638642,145.61293929665547,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,28,10,10485760,554.1021149838343,151.39101211055177,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,29,10,10485760,573.272552981507,146.3284428387871,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,30,10,10485760,566.6987900040112,148.0258674972753,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,31,10,10485760,581.084595003631,144.36121817938718,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,32,10,10485760,589.0916810021736,142.39902328495197,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,33,10,10485760,554.8075660481118,151.198514824734,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,34,10,10485760,563.4026350453496,148.8918843861066,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,35,10,10485760,575.6677690078504,145.71960515450718,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,36,10,10485760,589.0103679848835,142.4186815029933,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,37,10,10485760,610.5573669774458,137.39262604475098,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,38,10,10485760,568.8270989921875,147.47201768098628,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,39,10,10485760,583.5981389973313,143.73945767565857,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,0,0,0,few_large,40,10,10485760,564.8587250034325,148.50807164125908,h3,True,qdisc netem 810d: root refcnt 25 limit 1000
h3,100,0,0,few_large,1,10,10485760,1727.3101329919882,48.56457355153436,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,2,10,10485760,1771.9146719900891,47.34205395217203,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,3,10,10485760,1754.1437440086156,47.82166814237317,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,4,10,10485760,1754.7872399445623,47.804131515482275,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,5,10,10485760,1764.6442899713293,47.53710448997227,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,6,10,10485760,1770.9189740126021,47.36867198950857,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,7,10,10485760,1727.1959279896691,48.567784720079395,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,8,10,10485760,1717.6484580268152,48.837746517914326,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,9,10,10485760,1838.5440899874084,45.62636297755281,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,10,10,10485760,1722.5618150550872,48.698443949494695,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,11,10,10485760,1793.27279899735,46.77820354321003,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,12,10,10485760,1739.2538539716043,48.23107323203296,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,13,10,10485760,1720.9581280476414,48.74382393903182,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,14,10,10485760,1765.8519700053148,47.50459349078254,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,15,10,10485760,1764.3659809837118,47.54460293619458,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,16,10,10485760,1749.6101600117981,47.94558348897239,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,17,10,10485760,1739.2257869942114,48.23185156711295,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,18,10,10485760,1790.764523029793,46.84372452167704,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,19,10,10485760,1773.6594779998995,47.29548204743095,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,20,10,10485760,1799.5693269767798,46.61453090052718,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,21,10,10485760,1815.0954089942388,46.215796472363984,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,22,10,10485760,1867.6279530045576,44.9158409013143,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,23,10,10485760,1809.328735980671,46.36309495992892,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,24,10,10485760,1696.574205008801,49.44439197079791,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,25,10,10485760,1720.8256630110554,48.74757612181257,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,few_large,26,10,10485760,1721.2992549757473,48.73416389248477,h3,True,qdisc netem 810e: root refcnt 25 limit 1000 delay 100ms
